ColonyID,Colour,Day,InNestFrames,TotalFrames,Treatment,InfectionLoad,InfectionStatus,AssignmentRate,OutNestFrames,OutNestRatio
X_7,RG,5,27593,41824,X,NaN,infected,0.290444444444444,14231,0.340259181331293
X_7,RR,5,55573,73080,X,NaN,infected,0.5075,17507,0.23955938697318
X_7,BB,6,76773,90370,X,5,infected,0.627569444444444,13597,0.150459223193538
X_7,BG,6,38332,38332,X,0,uninfected,0.266194444444444,0,0
X_7,BR,6,79626,85929,X,0,uninfected,0.596729166666667,6303,0.0733512551059596
X_7,GG,6,87325,99774,X,0,infected,0.692875,12449,0.124771984685389
X_7,GR,6,47694,51469,X,0,uninfected,0.357423611111111,3775,0.0733451203637141
X_7,RB,6,73116,80865,X,0,uninfected,0.5615625,7749,0.0958263772954925
X_7,RG,6,40389,40398,X,NaN,infected,0.280541666666667,9,0.000222783306104263
X_7,RR,6,70145,73728,X,NaN,infected,0.512,3583,0.0485975477430556
X_8,BB,1,56174,111679,X,0,uninfected,0.775548611111111,55505,0.497004808424144
X_8,BG,1,94411,102768,X,11,infected,0.713666666666667,8357,0.0813190876537444
X_8,BR,1,86818,88305,X,1,infected,0.613229166666667,1487,0.0168393635694468
X_8,GG,1,77260,107254,X,0,uninfected,0.744819444444444,29994,0.279653905681839
X_8,GR,1,77914,103774,X,6,infected,0.720652777777778,25860,0.249195366854896
X_8,RB,1,64993,107450,X,25,infected,0.746180555555556,42457,0.395132619823174
X_8,RG,1,81963,92614,X,0,uninfected,0.643152777777778,10651,0.115004211026411
X_8,RR,1,90585,91961,X,0,uninfected,0.638618055555556,1376,0.0149628646926414
X_8,BB,2,117311,122546,X,0,uninfected,0.851013888888889,5235,0.0427186525875998
X_8,BG,2,118905,121413,X,11,infected,0.843145833333333,2508,0.0206567665735959
X_8,BR,2,117447,117883,X,1,infected,0.818631944444444,436,0.00369858249281067
X_8,GG,2,119818,123883,X,0,uninfected,0.860298611111111,4065,0.0328132189243076
X_8,GR,2,117321,122500,X,6,infected,0.850694444444444,5179,0.0422775510204082
X_8,RB,2,46320,131218,X,25,infected,0.911236111111111,84898,0.646999649438339
X_8,RG,2,115989,122784,X,0,uninfected,0.852666666666667,6795,0.055341086786552
X_8,RR,2,118311,119250,X,0,uninfected,0.828125,939,0.00787421383647799
X_8,BB,3,121719,124142,X,0,uninfected,0.862097222222222,2423,0.0195179713553833
X_8,BG,3,122589,123968,X,11,infected,0.860888888888889,1379,0.0111238384099122
X_8,BR,3,122347,122347,X,1,infected,0.849631944444444,0,0
X_8,GG,3,116094,128322,X,0,uninfected,0.891125,12228,0.0952915322392107
X_8,GR,3,122452,122694,X,6,infected,0.852041666666667,242,0.0019723865877712
X_8,RB,3,121507,126616,X,25,infected,0.879277777777778,5109,0.0403503506665824
X_8,RG,3,122235,122407,X,0,uninfected,0.850048611111111,172,0.00140514839837591
X_8,RR,3,122374,122418,X,0,uninfected,0.850125,44,0.000359424267673055
X_8,BB,4,86636,90328,X,0,uninfected,0.627277777777778,3692,0.0408732618900009
X_8,BG,4,86663,87093,X,11,infected,0.6048125,430,0.0049372509845797
X_8,BR,4,91042,91042,X,1,infected,0.632236111111111,0,0
X_8,GG,4,92323,101156,X,0,uninfected,0.702472222222222,8833,0.0873205741626794
X_8,GR,4,87387,87587,X,6,infected,0.608243055555556,200,0.00228344389007501
X_8,RB,4,113188,114923,X,25,infected,0.798076388888889,1735,0.015097064991342
X_8,RG,4,90501,93082,X,0,uninfected,0.646402777777778,2581,0.0277282396166821
X_8,RR,4,92884,93028,X,0,uninfected,0.646027777777778,144,0.00154792105602614
X_8,BB,5,132398,132398,X,0,uninfected,0.919430555555556,0,0
X_8,BG,5,132709,132709,X,11,infected,0.921590277777778,0,0
X_8,BR,5,132398,132398,X,1,infected,0.919430555555556,0,0
X_8,GG,5,134772,134773,X,0,uninfected,0.935923611111111,1,7.41988380461962e-06
X_8,GR,5,132431,132431,X,6,infected,0.919659722222222,0,0
X_8,RB,5,135198,135341,X,25,infected,0.939868055555556,143,0.00105659039019957
X_8,RG,5,133026,133026,X,0,uninfected,0.923791666666667,0,0
X_8,RR,5,132431,132431,X,0,uninfected,0.919659722222222,0,0
X_8,BB,6,95575,96411,X,0,uninfected,0.669520833333333,836,0.00867120971673357
X_8,BG,6,95887,95891,X,11,infected,0.665909722222222,4,4.17140294709618e-05
X_8,BR,6,95012,95092,X,1,infected,0.660361111111111,80,0.000841290539687881
X_8,GG,6,96153,96242,X,0,uninfected,0.668347222222222,89,0.00092475218719478
X_8,GR,6,95364,95505,X,6,infected,0.663229166666667,141,0.00147636249411026
X_8,RB,6,107860,109371,X,25,infected,0.759520833333333,1511,0.013815362390396
X_8,RG,6,94353,98371,X,0,uninfected,0.683131944444444,4018,0.0408453710951398
X_8,RR,6,95413,95413,X,0,uninfected,0.662590277777778,0,0
X_9,BB,1,124468,125327,X,0,uninfected,0.870326388888889,859,0.00685406975352478
X_9,BG,1,122853,126367,X,12,infected,0.877548611111111,3514,0.0278078928834268
X_9,BR,1,123507,124677,X,6,infected,0.8658125,1170,0.00938424889915542
X_9,GG,1,122422,127765,X,0,uninfected,0.887256944444444,5343,0.0418189645051462
X_9,GR,1,121903,123680,X,19,infected,0.858888888888889,1777,0.014367723156533
X_9,RB,1,126193,126840,X,10,infected,0.880833333333333,647,0.00510091453800063
X_9,RG,1,124372,124596,X,0,uninfected,0.86525,224,0.00179781052361231
X_9,RR,1,122400,123672,X,0,uninfected,0.858833333333333,1272,0.0102852707160877
X_9,BB,2,117343,117405,X,0,uninfected,0.8153125,62,0.000528086538052042
X_9,BG,2,112098,112365,X,12,infected,0.7803125,267,0.00237618475503938
X_9,BR,2,113263,113280,X,6,infected,0.786666666666667,17,0.000150070621468927
X_9,GG,2,112358,112358,X,0,uninfected,0.780263888888889,0,0
X_9,GR,2,112358,112358,X,19,infected,0.780263888888889,0,0
X_9,RB,2,112371,112371,X,10,infected,0.780354166666667,0,0
X_9,RG,2,112484,112537,X,0,uninfected,0.781506944444444,53,0.00047095621884358
X_9,RR,2,112358,112358,X,0,uninfected,0.780263888888889,0,0
X_9,BB,3,132453,134035,X,0,uninfected,0.930798611111111,1582,0.0118028873055545
X_9,BG,3,135010,135564,X,12,infected,0.941416666666667,554,0.00408663066890915
X_9,BR,3,133990,134189,X,6,infected,0.931868055555556,199,0.00148298295687426
X_9,GG,3,133799,134257,X,0,uninfected,0.932340277777778,458,0.00341136774991248
X_9,GR,3,133941,134094,X,19,infected,0.931208333333333,153,0.00114099064835116
X_9,RB,3,134673,136791,X,10,infected,0.9499375,2118,0.0154834747900081
X_9,RG,3,133930,133981,X,0,uninfected,0.930423611111111,51,0.000380650987826632
X_9,RR,3,133876,134097,X,0,uninfected,0.931229166666667,221,0.00164806073215657
X_9,BB,4,103574,103574,X,0,uninfected,0.719263888888889,0,0
X_9,BG,4,104227,104356,X,12,infected,0.724694444444444,129,0.00123615316800184
X_9,BR,4,104928,105557,X,6,infected,0.733034722222222,629,0.00595886582604659
X_9,GG,4,110100,110105,X,0,uninfected,0.764618055555556,5,4.54111984015258e-05
X_9,GR,4,103574,103574,X,19,infected,0.719263888888889,0,0
X_9,RB,4,103574,103574,X,10,infected,0.719263888888889,0,0
X_9,RG,4,108919,108919,X,0,uninfected,0.756381944444444,0,0
X_9,RR,4,103574,103574,X,0,uninfected,0.719263888888889,0,0
X_9,BB,5,143909,143909,X,0,uninfected,0.999368055555556,0,0
X_9,BG,5,143909,143909,X,12,infected,0.999368055555556,0,0
X_9,BR,5,143909,143909,X,6,infected,0.999368055555556,0,0
X_9,GG,5,143909,143909,X,0,uninfected,0.999368055555556,0,0
X_9,GR,5,143909,143909,X,19,infected,0.999368055555556,0,0
X_9,RB,5,143909,143909,X,10,infected,0.999368055555556,0,0
X_9,RG,5,143909,143909,X,0,uninfected,0.999368055555556,0,0
X_9,RR,5,143909,143909,X,0,uninfected,0.999368055555556,0,0
X_9,BB,6,114423,117129,X,0,uninfected,0.813395833333333,2706,0.0231027328842558
X_9,BG,6,117129,117129,X,12,infected,0.813395833333333,0,0
X_9,BR,6,117129,117129,X,6,infected,0.813395833333333,0,0
X_9,GG,6,117129,117129,X,0,uninfected,0.813395833333333,0,0
X_9,GR,6,117129,117129,X,19,infected,0.813395833333333,0,0
X_9,RB,6,117129,117129,X,10,infected,0.813395833333333,0,0
X_9,RG,6,117129,117129,X,0,uninfected,0.813395833333333,0,0
X_9,RR,6,117129,117129,X,0,uninfected,0.813395833333333,0,0
