ColonyID,Colour,Day,AssignmentRate,MeanSpeed,InNestFrame,OutNestFrame,TotalFrame,OutNestRatio,InfectionStatus,InfectionLoad,Treatment
C_5,BG,3,1,0.144011499350146,110456,29882,140338,0.212928786216135,uninfected,0,C
C_5,BR,3,0.8364375,0.0548077840757376,98434,605,99039,0.00610870465170286,uninfected,0,C
C_5,GG,3,0.843909722222222,0.0690771495712429,105808,921,106729,0.00862933223397577,uninfected,0,C
C_5,GR,3,0.999333333333333,0.580247271339909,123678,8232,131910,0.0624061860359336,uninfected,0,C
C_5,RB,3,0.812159722222222,0.193054428184854,103529,1540,105069,0.0146570349008747,uninfected,0,C
C_5,RG,3,0.900208333333333,0.0952008812814075,106448,1551,107999,0.0143612440855934,uninfected,0,C
C_5,RR,3,0.888743055555556,0.282394835702673,112484,3519,116003,0.0303354223597666,uninfected,0,C
C_5,BB,4,0.977909722222222,0.832209021682108,80168,39341,119509,0.329188596674727,uninfected,0,C
C_5,BG,4,0.984340277777778,0.351516830073439,57514,67311,124825,0.539242940116163,uninfected,0,C
C_5,BR,4,0.909763888888889,0.1944552596681,82440,13504,95944,0.140748770115901,uninfected,0,C
C_5,GG,4,0.986388888888889,0.344575109779989,84275,15524,99799,0.155552660848305,uninfected,0,C
